Mes de facturaciÛn;Provincia;¡rea;Edad;Sexo;N∫ envases;Importe
2024-08-31;¡vila;¡vila;93;Mujer;2767;37083.47
2024-08-31;¡vila;¡vila;94;Mujer;2188;27765.69
2024-08-31;¡vila;¡vila;95;Mujer;1676;20651.37
2024-08-31;¡vila;¡vila;96;Hombre;444;5943.8
2024-08-31;¡vila;¡vila;97;Hombre;286;4527.95
2024-08-31;¡vila;¡vila;98;Mujer;489;5460.14
2024-08-31;¡vila;¡vila;0;Hombre;266;5271.81
2024-08-31;¡vila;¡vila;10;Hombre;281;3531.57
2024-08-31;¡vila;¡vila;101;Hombre;89;1147.22
2024-08-31;¡vila;¡vila;101;Mujer;129;1316.63
2024-08-31;¡vila;¡vila;103;Hombre;15;78.94
2024-08-31;¡vila;¡vila;105;Mujer;16;207.9
2024-08-31;¡vila;¡vila;106;Mujer;3;16.9
2024-08-31;¡vila;¡vila;12;Mujer;184;2356.71
2024-08-31;¡vila;¡vila;16;Hombre;310;5290.75
2024-08-31;¡vila;¡vila;16;Mujer;367;2871.36
2024-08-31;¡vila;¡vila;17;Hombre;300;5782.21
2024-08-31;¡vila;¡vila;17;Mujer;421;4059.03
2024-08-31;¡vila;¡vila;19;Mujer;392;3845.21
2024-08-31;¡vila;¡vila;2;Hombre;159;1456.23
2024-08-31;¡vila;¡vila;20;Hombre;279;3144.98
2024-08-31;¡vila;¡vila;21;Hombre;302;7947.69
2024-08-31;¡vila;¡vila;21;Mujer;529;5290.72
2024-08-31;¡vila;¡vila;22;Mujer;468;4001.27
2024-08-31;¡vila;¡vila;23;Hombre;297;5057.77
2024-08-31;¡vila;¡vila;25;Mujer;522;5854.44
2024-08-31;¡vila;¡vila;29;Hombre;295;4082.65
2024-08-31;¡vila;¡vila;29;Mujer;563;4809.61
2024-08-31;¡vila;¡vila;3;Hombre;152;2730.95
2024-08-31;¡vila;¡vila;30;Mujer;577;5250.42
2024-08-31;¡vila;¡vila;34;Hombre;359;6397.62
2024-08-31;¡vila;¡vila;35;Mujer;689;6589.27
2024-08-31;¡vila;¡vila;36;Mujer;794;7865.18
2024-08-31;¡vila;¡vila;37;Hombre;507;9528.73
2024-08-31;¡vila;¡vila;37;Mujer;880;8951.55
2024-08-31;¡vila;¡vila;38;Mujer;956;8670.36
2024-08-31;¡vila;¡vila;4;Hombre;192;1888.6
2024-08-31;¡vila;¡vila;40;Hombre;602;8761.76
2024-08-31;¡vila;¡vila;43;Hombre;838;13633.88
2024-08-31;¡vila;¡vila;47;Hombre;1309;16445.44
2024-08-31;¡vila;¡vila;48;Hombre;1262;21936.9
2024-08-31;¡vila;¡vila;50;Hombre;1437;22343.74
2024-08-31;¡vila;¡vila;51;Hombre;1582;28214.76
2024-08-31;¡vila;¡vila;53;Hombre;1921;27766.99
2024-08-31;¡vila;¡vila;54;Mujer;2683;31155.19
2024-08-31;¡vila;¡vila;56;Hombre;2386;39108.93
2024-08-31;¡vila;¡vila;58;Hombre;2773;46554.66
2024-08-31;¡vila;¡vila;58;Mujer;3396;40339.1
2024-08-31;¡vila;¡vila;61;Mujer;3431;43432.2
2024-08-31;¡vila;¡vila;64;Hombre;4080;68158.67
2024-08-31;¡vila;¡vila;64;Mujer;4147;55877.33
2024-08-31;¡vila;¡vila;65;Mujer;3694;45679.15
2024-08-31;¡vila;¡vila;67;Hombre;3880;64213.54
2024-08-31;¡vila;¡vila;68;Hombre;3807;64816.35
2024-08-31;¡vila;¡vila;70;Hombre;4239;72703.25
2024-08-31;¡vila;¡vila;71;Mujer;4091;50559.36
2024-08-31;¡vila;¡vila;72;Mujer;4299;54979.19
2024-08-31;¡vila;¡vila;73;Mujer;4424;55467.92
2024-08-31;¡vila;¡vila;74;Mujer;4576;58587.67
2024-08-31;¡vila;¡vila;75;Hombre;3913;72074.36
2024-08-31;¡vila;¡vila;76;Mujer;4986;68348.61
2024-08-31;¡vila;¡vila;77;Hombre;4025;63393.74
2024-08-31;¡vila;¡vila;80;Mujer;4656;59361.0
2024-08-31;¡vila;¡vila;81;Hombre;3897;62460.64
2024-08-31;¡vila;¡vila;81;Mujer;5146;66079.13
2024-08-31;¡vila;¡vila;83;Mujer;4662;64030.6
2024-08-31;¡vila;¡vila;84;Hombre;2972;53381.89
2024-08-31;¡vila;¡vila;86;Hombre;2568;39691.08
2024-08-31;¡vila;¡vila;87;Hombre;2710;42635.33
2024-08-31;¡vila;¡vila;88;Hombre;2528;37372.96
2024-08-31;¡vila;¡vila;89;Hombre;2104;37362.9
2024-08-31;¡vila;¡vila;91;Hombre;1983;31850.82
2024-08-31;¡vila;¡vila;93;Hombre;1274;17079.18
2024-08-31;¡vila;¡vila;99;Hombre;167;2285.5
2024-08-31;¡vila;¡vila;1;Mujer;154;1555.67
2024-08-31;¡vila;¡vila;10;Mujer;208;2419.98
2024-08-31;¡vila;¡vila;100;Mujer;227;2762.96
2024-08-31;¡vila;¡vila;102;Mujer;149;1237.5
2024-08-31;¡vila;¡vila;103;Mujer;60;230.45
2024-08-31;¡vila;¡vila;104;Hombre;20;210.57
2024-08-31;¡vila;¡vila;11;Hombre;274;3283.44
2024-08-31;¡vila;¡vila;11;Mujer;214;1845.75
2024-08-31;¡vila;¡vila;12;Hombre;279;4381.57
2024-08-31;¡vila;¡vila;15;Hombre;304;4911.13
2024-08-31;¡vila;¡vila;15;Mujer;345;3365.0
2024-08-31;¡vila;¡vila;2;Mujer;136;735.87
2024-08-31;¡vila;¡vila;20;Mujer;439;6314.25
2024-08-31;¡vila;¡vila;22;Hombre;324;4360.78
2024-08-31;¡vila;¡vila;23;Mujer;461;5402.02
2024-08-31;¡vila;¡vila;26;Hombre;193;4036.48
2024-08-31;¡vila;¡vila;26;Mujer;493;5964.94
2024-08-31;¡vila;¡vila;27;Hombre;230;2907.9
2024-08-31;¡vila;¡vila;27;Mujer;543;7295.29
2024-08-31;¡vila;¡vila;28;Hombre;235;3687.55
2024-08-31;¡vila;¡vila;28;Mujer;573;7293.47
2024-08-31;¡vila;¡vila;30;Hombre;240;3483.5
2024-08-31;¡vila;¡vila;31;Hombre;322;4973.24
2024-08-31;¡vila;¡vila;31;Mujer;543;5298.84
2024-08-31;¡vila;¡vila;32;Hombre;383;7099.98
2024-08-31;¡vila;¡vila;32;Mujer;510;4445.16
2024-08-31;¡vila;¡vila;33;Mujer;634;5692.49
2024-08-31;¡vila;¡vila;36;Hombre;384;6029.57
2024-08-31;¡vila;¡vila;39;Hombre;705;11982.01
2024-08-31;¡vila;¡vila;40;Mujer;1189;14155.5
2024-08-31;¡vila;¡vila;41;Hombre;683;10339.04
2024-08-31;¡vila;¡vila;41;Mujer;996;11781.76
2024-08-31;¡vila;¡vila;42;Mujer;1339;12330.21
2024-08-31;¡vila;¡vila;43;Mujer;1154;11896.13
2024-08-31;¡vila;¡vila;45;Hombre;1071;15193.35
2024-08-31;¡vila;¡vila;45;Mujer;1662;19705.99
2024-08-31;¡vila;¡vila;46;Hombre;1304;17887.16
2024-08-31;¡vila;¡vila;46;Mujer;1583;18366.48
2024-08-31;¡vila;¡vila;48;Mujer;1852;22164.42
2024-08-31;¡vila;¡vila;49;Hombre;1621;28575.75
2024-08-31;¡vila;¡vila;49;Mujer;1756;20081.51
2024-08-31;¡vila;¡vila;51;Mujer;2138;24330.72
2024-08-31;¡vila;¡vila;52;Mujer;2150;29242.61
2024-08-31;¡vila;¡vila;55;Mujer;2748;33790.41
2024-08-31;¡vila;¡vila;57;Hombre;2500;39346.61
2024-08-31;¡vila;¡vila;57;Mujer;3000;35063.51
2024-08-31;¡vila;¡vila;60;Hombre;3304;50911.51
2024-08-31;¡vila;¡vila;62;Mujer;3485;44308.65
2024-08-31;¡vila;¡vila;63;Mujer;4157;58019.69
2024-08-31;¡vila;¡vila;65;Hombre;3936;66560.91
2024-08-31;¡vila;¡vila;66;Hombre;4126;69561.01
2024-08-31;¡vila;¡vila;66;Mujer;4015;47754.75
2024-08-31;¡vila;¡vila;67;Mujer;3880;54092.85
2024-08-31;¡vila;¡vila;7;Hombre;201;1429.62
2024-08-31;¡vila;¡vila;70;Mujer;4139;54023.03
2024-08-31;¡vila;¡vila;71;Hombre;4181;68807.87
2024-08-31;¡vila;¡vila;72;Hombre;4251;65839.91
2024-08-31;¡vila;¡vila;73;Hombre;4002;67781.93
2024-08-31;¡vila;¡vila;76;Hombre;4678;73503.27
2024-08-31;¡vila;¡vila;78;Hombre;3676;56340.24
2024-08-31;¡vila;¡vila;78;Mujer;4737;66386.2
2024-08-31;¡vila;¡vila;79;Hombre;4311;66602.76
2024-08-31;¡vila;¡vila;79;Mujer;4924;67820.41
2024-08-31;¡vila;¡vila;80;Hombre;3846;62744.88
2024-08-31;¡vila;¡vila;82;Hombre;2746;47547.85
2024-08-31;¡vila;¡vila;82;Mujer;4219;58760.33
2024-08-31;¡vila;¡vila;83;Hombre;2945;52285.83
2024-08-31;¡vila;¡vila;85;Mujer;3667;50485.03
2024-08-31;¡vila;¡vila;86;Mujer;3798;51235.14
2024-08-31;¡vila;¡vila;87;Mujer;4483;59406.63
2024-08-31;¡vila;¡vila;89;Mujer;4155;59136.43
2024-08-31;¡vila;¡vila;9;Mujer;190;1710.5
2024-08-31;¡vila;¡vila;90;Hombre;2410;40707.12
2024-08-31;¡vila;¡vila;90;Mujer;4244;56403.63
2024-08-31;¡vila;¡vila;92;Hombre;1441;23295.95
2024-08-31;¡vila;¡vila;92;Mujer;3260;42757.24
2024-08-31;¡vila;¡vila;94;Hombre;1021;13435.47
2024-08-31;¡vila;¡vila;95;Hombre;660;10262.52
2024-08-31;¡vila;¡vila;96;Mujer;1062;14270.72
2024-08-31;¡vila;¡vila;97;Mujer;884;11949.65
2024-08-31;¡vila;¡vila;98;Hombre;215;2419.57
2024-08-31;¡vila;¡vila;99;Mujer;448;5363.62
2024-08-31;Burgos;Burgos;0;Mujer;467;8969.76
2024-08-31;Burgos;Burgos;10;Hombre;454;6738.04
2024-08-31;Burgos;Burgos;10;Mujer;356;5302.41
2024-08-31;Burgos;Burgos;100;Hombre;99;1272.14
2024-08-31;Burgos;Burgos;100;Mujer;485;7908.35
2024-08-31;Burgos;Burgos;101;Hombre;80;1130.76
2024-08-31;Burgos;Burgos;101;Mujer;353;6376.79
2024-08-31;Burgos;Burgos;103;Hombre;16;231.23
2024-08-31;Burgos;Burgos;103;Mujer;65;845.16
2024-08-31;Burgos;Burgos;104;Hombre;23;273.12
2024-08-31;Burgos;Burgos;107;Mujer;14;65.73
2024-08-31;Burgos;Burgos;109;Mujer;6;407.87
2024-08-31;Burgos;Burgos;11;Hombre;435;7093.06
2024-08-31;Burgos;Burgos;14;Hombre;455;7443.54
2024-08-31;Burgos;Burgos;14;Mujer;407;8936.61
2024-08-31;Burgos;Burgos;17;Hombre;544;9590.02
2024-08-31;Burgos;Burgos;18;Hombre;486;6644.55
2024-08-31;Burgos;Burgos;19;Hombre;487;7609.69
2024-08-31;Burgos;Burgos;2;Hombre;287;4480.67
2024-08-31;Burgos;Burgos;2;Mujer;250;6231.89
2024-08-31;Burgos;Burgos;20;Mujer;778;12808.7
2024-08-31;Burgos;Burgos;21;Hombre;440;8265.25
2024-08-31;Burgos;Burgos;21;Mujer;915;12351.64
2024-08-31;Burgos;Burgos;22;Mujer;789;6911.09
2024-08-31;Burgos;Burgos;25;Hombre;626;15643.82
2024-08-31;Burgos;Burgos;28;Hombre;504;9663.33
2024-08-31;Burgos;Burgos;29;Hombre;457;9784.3
2024-08-31;Burgos;Burgos;29;Mujer;955;12050.63
2024-08-31;Burgos;Burgos;3;Hombre;240;5216.67
2024-08-31;Burgos;Burgos;3;Mujer;219;1634.63
2024-08-31;Burgos;Burgos;35;Mujer;1353;17290.19
2024-08-31;Burgos;Burgos;37;Hombre;941;17063.13
2024-08-31;Burgos;Burgos;37;Mujer;1560;18530.94
2024-08-31;Burgos;Burgos;39;Hombre;1017;17861.39
2024-08-31;Burgos;Burgos;4;Hombre;306;4810.34
2024-08-31;Burgos;Burgos;41;Hombre;1445;24794.26
2024-08-31;Burgos;Burgos;41;Mujer;2147;24794.55
2024-08-31;Burgos;Burgos;42;Hombre;1591;27090.78
2024-08-31;Burgos;Burgos;42;Mujer;2211;27821.56
2024-08-31;Burgos;Burgos;43;Mujer;2617;30935.4
2024-08-31;Burgos;Burgos;46;Hombre;2447;41380.43
2024-08-31;Burgos;Burgos;46;Mujer;3152;41579.83
2024-08-31;Burgos;Burgos;49;Hombre;2596;40462.27
2024-08-31;Burgos;Burgos;49;Mujer;4033;58019.75
2024-08-31;Burgos;Burgos;5;Hombre;327;6471.62
2024-08-31;Burgos;Burgos;5;Mujer;336;4454.67
2024-08-31;Burgos;Burgos;50;Hombre;2819;47043.07
2024-08-31;Burgos;Burgos;52;Hombre;3374;54950.6
2024-08-31;Burgos;Burgos;53;Hombre;3912;67201.56
2024-08-31;Burgos;Burgos;54;Hombre;3510;56724.14
2024-08-31;Burgos;Burgos;57;Hombre;4720;78912.96
2024-08-31;Burgos;Burgos;57;Mujer;4887;68704.49
2024-08-31;Burgos;Burgos;58;Hombre;5052;85990.51
2024-08-31;Burgos;Burgos;60;Hombre;5673;102475.09
2024-08-31;Burgos;Burgos;61;Hombre;5582;93871.43
2024-08-31;Burgos;Burgos;62;Hombre;6151;110557.83
2024-08-31;Burgos;Burgos;62;Mujer;5860;81529.06
2024-08-31;Burgos;Burgos;66;Hombre;7592;140211.1
2024-08-31;Burgos;Burgos;67;Mujer;7080;109405.25
2024-08-31;Burgos;Burgos;68;Hombre;7090;131486.53
2024-08-31;Burgos;Burgos;69;Hombre;7010;126577.8
2024-08-31;Burgos;Burgos;7;Hombre;376;3850.4
2024-08-31;Burgos;Burgos;70;Hombre;6846;124389.1
2024-08-31;Burgos;Burgos;71;Mujer;6817;100907.32
2024-08-31;Burgos;Burgos;75;Hombre;8039;147532.56
2024-08-31;Burgos;Burgos;78;Mujer;8041;118936.5
2024-08-31;Burgos;Burgos;79;Hombre;7016;129133.5
2024-08-31;Burgos;Burgos;8;Hombre;428;6617.5
2024-08-31;Burgos;Burgos;8;Mujer;395;4188.1
2024-08-31;Burgos;Burgos;80;Mujer;8381;130188.92
2024-08-31;Burgos;Burgos;82;Mujer;7639;121880.69
2024-08-31;Burgos;Burgos;83;Mujer;7070;108840.98
2024-08-31;Burgos;Burgos;91;Hombre;2552;42942.87
2024-08-31;Burgos;Burgos;93;Hombre;1967;32811.79
2024-08-31;Burgos;Burgos;95;Mujer;2786;41837.1
2024-08-31;Burgos;Burgos;96;Hombre;800;12551.37
2024-08-31;Burgos;Burgos;98;Hombre;265;5384.47
2024-08-31;Burgos;Burgos;102;Hombre;56;496.42
2024-08-31;Burgos;Burgos;105;Mujer;47;594.79
2024-08-31;Burgos;Burgos;106;Mujer;26;179.72
2024-08-31;Burgos;Burgos;11;Mujer;363;4758.24
2024-08-31;Burgos;Burgos;12;Hombre;438;8084.54
2024-08-31;Burgos;Burgos;13;Hombre;549;9493.4
2024-08-31;Burgos;Burgos;13;Mujer;349;3301.09
2024-08-31;Burgos;Burgos;15;Mujer;503;5252.39
2024-08-31;Burgos;Burgos;16;Mujer;563;5368.28
2024-08-31;Burgos;Burgos;20;Hombre;529;6862.06
2024-08-31;Burgos;Burgos;23;Hombre;566;8710.87
2024-08-31;Burgos;Burgos;23;Mujer;970;10449.97
2024-08-31;Burgos;Burgos;24;Hombre;443;6921.95
2024-08-31;Burgos;Burgos;24;Mujer;911;12306.3
2024-08-31;Burgos;Burgos;25;Mujer;775;10375.22
2024-08-31;Burgos;Burgos;30;Hombre;508;16914.53
2024-08-31;Burgos;Burgos;31;Hombre;587;8855.37
2024-08-31;Burgos;Burgos;31;Mujer;1205;14161.97
2024-08-31;Burgos;Burgos;32;Hombre;609;9890.71
2024-08-31;Burgos;Burgos;32;Mujer;1185;13618.22
2024-08-31;Burgos;Burgos;34;Mujer;1321;18207.55
2024-08-31;Burgos;Burgos;35;Hombre;879;17869.23
2024-08-31;Burgos;Burgos;36;Hombre;813;14741.68
2024-08-31;Burgos;Burgos;38;Hombre;969;17922.37
2024-08-31;Burgos;Burgos;38;Mujer;1665;18096.2
2024-08-31;Burgos;Burgos;4;Mujer;244;2328.23
2024-08-31;Burgos;Burgos;40;Hombre;1373;25760.23
2024-08-31;Burgos;Burgos;40;Mujer;1906;24536.74
2024-08-31;Burgos;Burgos;44;Mujer;2803;38207.06
2024-08-31;Burgos;Burgos;45;Hombre;1993;31768.96
2024-08-31;Burgos;Burgos;48;Mujer;3796;49672.18
2024-08-31;Burgos;Burgos;52;Mujer;4162;58602.33
2024-08-31;Burgos;Burgos;53;Mujer;4359;60300.94
2024-08-31;Burgos;Burgos;55;Mujer;4766;63280.12
2024-08-31;Burgos;Burgos;56;Hombre;4722;78245.17
2024-08-31;Burgos;Burgos;58;Mujer;4886;67238.58
2024-08-31;Burgos;Burgos;59;Hombre;4873;88037.94
2024-08-31;Burgos;Burgos;6;Hombre;382;5130.91
2024-08-31;Burgos;Burgos;60;Mujer;5853;84851.32
2024-08-31;Burgos;Burgos;61;Mujer;5837;85649.53
2024-08-31;Burgos;Burgos;63;Mujer;5950;83175.35
2024-08-31;Burgos;Burgos;64;Hombre;7169;130951.19
2024-08-31;Burgos;Burgos;65;Hombre;6948;128991.05
2024-08-31;Burgos;Burgos;65;Mujer;6477;93259.67
2024-08-31;Burgos;Burgos;66;Mujer;6744;98591.7
2024-08-31;Burgos;Burgos;67;Hombre;7482;141169.43
2024-08-31;Burgos;Burgos;69;Mujer;6489;94391.7
2024-08-31;Burgos;Burgos;72;Hombre;7386;131577.29
2024-08-31;Burgos;Burgos;73;Hombre;7604;132848.56
2024-08-31;Burgos;Burgos;74;Hombre;7830;146829.57
2024-08-31;Burgos;Burgos;74;Mujer;6815;100434.15
2024-08-31;Burgos;Burgos;77;Hombre;7106;133311.54
2024-08-31;Burgos;Burgos;79;Mujer;8072;127265.32
2024-08-31;Burgos;Burgos;80;Hombre;6293;115558.69
2024-08-31;Burgos;Burgos;81;Hombre;6779;121370.97
2024-08-31;Burgos;Burgos;81;Mujer;7837;120665.94
2024-08-31;Burgos;Burgos;82;Hombre;5917;112097.52
2024-08-31;Burgos;Burgos;83;Hombre;5092;93963.95
2024-08-31;Burgos;Burgos;84;Hombre;5184;94282.71
2024-08-31;Burgos;Burgos;84;Mujer;7319;106964.31
2024-08-31;Burgos;Burgos;85;Mujer;5650;88069.33
2024-08-31;Burgos;Burgos;86;Mujer;6060;93553.51
2024-08-31;Burgos;Burgos;87;Hombre;4416;85556.76
2024-08-31;Burgos;Burgos;89;Hombre;3630;67271.26
2024-08-31;Burgos;Burgos;89;Mujer;7084;109115.29
2024-08-31;Burgos;Burgos;91;Mujer;6374;99358.28
2024-08-31;Burgos;Burgos;92;Mujer;5221;77493.33
2024-08-31;Burgos;Burgos;97;Mujer;1830;25513.66
2024-08-31;Burgos;Burgos;98;Mujer;1061;14555.99
2024-08-31;Burgos;Burgos;99;Hombre;148;2469.8
2024-08-31;Burgos;Burgos;0;Hombre;525;8864.72
2024-08-31;Burgos;Burgos;1;Hombre;443;6909.14
2024-08-31;Burgos;Burgos;1;Mujer;285;4447.9
2024-08-31;Burgos;Burgos;102;Mujer;171;1939.65
2024-08-31;Burgos;Burgos;104;Mujer;25;418.34
2024-08-31;Burgos;Burgos;12;Mujer;382;5862.64
2024-08-31;Burgos;Burgos;15;Hombre;465;7208.8
2024-08-31;Burgos;Burgos;16;Hombre;552;8628.87
2024-08-31;Burgos;Burgos;17;Mujer;704;7637.53
2024-08-31;Burgos;Burgos;18;Mujer;745;7945.04
2024-08-31;Burgos;Burgos;19;Mujer;857;11702.78
2024-08-31;Burgos;Burgos;22;Hombre;501;8191.3
2024-08-31;Burgos;Burgos;26;Hombre;513;8681.1
2024-08-31;Burgos;Burgos;26;Mujer;911;10730.05
2024-08-31;Burgos;Burgos;27;Hombre;480;8296.97
2024-08-31;Burgos;Burgos;27;Mujer;934;10215.81
2024-08-31;Burgos;Burgos;28;Mujer;960;11224.13
2024-08-31;Burgos;Burgos;30;Mujer;1071;12269.75
2024-08-31;Burgos;Burgos;33;Hombre;769;12272.43
2024-08-31;Burgos;Burgos;33;Mujer;1278;15744.56
2024-08-31;Burgos;Burgos;34;Hombre;689;12961.28
2024-08-31;Burgos;Burgos;36;Mujer;1478;16236.63
2024-08-31;Burgos;Burgos;39;Mujer;1726;20860.19
2024-08-31;Burgos;Burgos;43;Hombre;1660;29450.11
2024-08-31;Burgos;Burgos;44;Hombre;1951;31632.52
2024-08-31;Burgos;Burgos;45;Mujer;3244;44717.89
2024-08-31;Burgos;Burgos;47;Hombre;2401;37959.55
2024-08-31;Burgos;Burgos;47;Mujer;3286;49199.26
2024-08-31;Burgos;Burgos;48;Hombre;2652;46138.17
2024-08-31;Burgos;Burgos;50;Mujer;3633;53579.81
2024-08-31;Burgos;Burgos;51;Hombre;3218;59411.17
2024-08-31;Burgos;Burgos;51;Mujer;4257;52990.33
2024-08-31;Burgos;Burgos;54;Mujer;4240;62334.22
2024-08-31;Burgos;Burgos;55;Hombre;4232;73424.78
2024-08-31;Burgos;Burgos;56;Mujer;4903;66397.82
2024-08-31;Burgos;Burgos;59;Mujer;5684;82201.11
2024-08-31;Burgos;Burgos;6;Mujer;258;2936.37
2024-08-31;Burgos;Burgos;63;Hombre;6421;117845.63
2024-08-31;Burgos;Burgos;64;Mujer;6641;93639.55
2024-08-31;Burgos;Burgos;68;Mujer;6562;98365.21
2024-08-31;Burgos;Burgos;7;Mujer;316;4772.78
2024-08-31;Burgos;Burgos;70;Mujer;6795;98601.99
2024-08-31;Burgos;Burgos;71;Hombre;7712;136817.86
2024-08-31;Burgos;Burgos;72;Mujer;6592;95095.58
2024-08-31;Burgos;Burgos;73;Mujer;6632;96339.82
2024-08-31;Burgos;Burgos;75;Mujer;7548;111938.05
2024-08-31;Burgos;Burgos;76;Hombre;7721;141318.75
2024-08-31;Burgos;Burgos;76;Mujer;7715;121638.42
2024-08-31;Burgos;Burgos;77;Mujer;7444;111850.98
2024-08-31;Burgos;Burgos;78;Hombre;7827;148537.86
2024-08-31;Burgos;Burgos;85;Hombre;4201;76047.78
2024-08-31;Burgos;Burgos;86;Hombre;3794;73711.84
2024-08-31;Burgos;Burgos;87;Mujer;8002;127620.07
2024-08-31;Burgos;Burgos;88;Hombre;4139;77875.81
2024-08-31;Burgos;Burgos;88;Mujer;7513;116894.55
2024-08-31;Burgos;Burgos;9;Hombre;380;4576.78
2024-08-31;Burgos;Burgos;9;Mujer;315;4767.5
2024-08-31;Burgos;Burgos;90;Hombre;3213;56002.33
2024-08-31;Burgos;Burgos;90;Mujer;6434;101839.54
2024-08-31;Burgos;Burgos;92;Hombre;2127;40791.28
2024-08-31;Burgos;Burgos;93;Mujer;4310;67381.24
2024-08-31;Burgos;Burgos;94;Hombre;1398;23619.14
2024-08-31;Burgos;Burgos;94;Mujer;3709;54947.03
2024-08-31;Burgos;Burgos;95;Hombre;981;18773.13
2024-08-31;Burgos;Burgos;96;Mujer;2216;28104.21
2024-08-31;Burgos;Burgos;97;Hombre;381;6273.89
2024-08-31;Burgos;Burgos;99;Mujer;863;11577.36
2024-08-31;LeÛn;El Bierzo;0;Mujer;166;3458.8
2024-08-31;LeÛn;El Bierzo;100;Hombre;7;118.84
2024-08-31;LeÛn;El Bierzo;100;Mujer;253;2655.88
2024-08-31;LeÛn;El Bierzo;102;Mujer;54;799.9
2024-08-31;LeÛn;El Bierzo;103;Mujer;27;620.03
2024-08-31;LeÛn;El Bierzo;105;Mujer;11;121.18
2024-08-31;LeÛn;El Bierzo;107;Mujer;3;52.49
2024-08-31;LeÛn;El Bierzo;11;Hombre;148;1701.49
2024-08-31;LeÛn;El Bierzo;11;Mujer;122;1132.73
2024-08-31;LeÛn;El Bierzo;12;Hombre;189;2874.67
2024-08-31;LeÛn;El Bierzo;14;Mujer;163;1597.14
2024-08-31;LeÛn;El Bierzo;16;Mujer;201;2108.87
2024-08-31;LeÛn;El Bierzo;17;Mujer;260;3233.49
2024-08-31;LeÛn;El Bierzo;19;Hombre;231;3685.13
2024-08-31;LeÛn;El Bierzo;2;Hombre;131;1283.13
2024-08-31;LeÛn;El Bierzo;2;Mujer;125;2651.32
2024-08-31;LeÛn;El Bierzo;23;Hombre;193;2482.71
2024-08-31;LeÛn;El Bierzo;24;Hombre;208;3502.76
2024-08-31;LeÛn;El Bierzo;26;Mujer;415;6075.13
2024-08-31;LeÛn;El Bierzo;29;Hombre;250;3167.59
2024-08-31;LeÛn;El Bierzo;29;Mujer;326;3403.34
2024-08-31;LeÛn;El Bierzo;3;Hombre;141;1509.83
2024-08-31;LeÛn;El Bierzo;35;Hombre;400;5077.3
2024-08-31;LeÛn;El Bierzo;44;Hombre;970;17853.79
2024-08-31;LeÛn;El Bierzo;45;Mujer;1502;21524.35
2024-08-31;LeÛn;El Bierzo;46;Hombre;1041;18355.59
2024-08-31;LeÛn;El Bierzo;48;Hombre;1104;17832.14
2024-08-31;LeÛn;El Bierzo;52;Mujer;2108;27861.86
2024-08-31;LeÛn;El Bierzo;53;Mujer;2241;28594.52
2024-08-31;LeÛn;El Bierzo;55;Mujer;2741;39004.66
2024-08-31;LeÛn;El Bierzo;56;Mujer;2419;32171.04
2024-08-31;LeÛn;El Bierzo;59;Hombre;2621;46061.23
2024-08-31;LeÛn;El Bierzo;59;Mujer;3182;41262.34
2024-08-31;LeÛn;El Bierzo;6;Hombre;227;2645.15
2024-08-31;LeÛn;El Bierzo;60;Mujer;3252;43879.3
2024-08-31;LeÛn;El Bierzo;61;Hombre;3016;52658.51
2024-08-31;LeÛn;El Bierzo;64;Hombre;3698;62801.74
2024-08-31;LeÛn;El Bierzo;64;Mujer;4057;60814.71
2024-08-31;LeÛn;El Bierzo;65;Hombre;3998;65988.64
2024-08-31;LeÛn;El Bierzo;69;Mujer;3582;51412.56
2024-08-31;LeÛn;El Bierzo;7;Mujer;148;1338.37
2024-08-31;LeÛn;El Bierzo;70;Hombre;3371;56865.54
2024-08-31;LeÛn;El Bierzo;75;Hombre;3451;61802.17
2024-08-31;LeÛn;El Bierzo;79;Mujer;4257;58990.46
2024-08-31;LeÛn;El Bierzo;80;Hombre;3102;55770.76
2024-08-31;LeÛn;El Bierzo;80;Mujer;4410;67942.0
2024-08-31;LeÛn;El Bierzo;81;Mujer;3983;53108.15
2024-08-31;LeÛn;El Bierzo;82;Mujer;3530;51617.75
2024-08-31;LeÛn;El Bierzo;83;Hombre;2605;45040.42
2024-08-31;LeÛn;El Bierzo;83;Mujer;4145;60686.17
2024-08-31;LeÛn;El Bierzo;84;Hombre;2579;49019.01
2024-08-31;LeÛn;El Bierzo;85;Hombre;2228;40846.2
2024-08-31;LeÛn;El Bierzo;85;Mujer;3527;52280.46
2024-08-31;LeÛn;El Bierzo;87;Mujer;4288;63713.96
2024-08-31;LeÛn;El Bierzo;88;Mujer;4327;60137.13
2024-08-31;LeÛn;El Bierzo;89;Hombre;1908;31169.03
2024-08-31;LeÛn;El Bierzo;9;Mujer;169;2480.95
2024-08-31;LeÛn;El Bierzo;92;Hombre;1273;20548.83
2024-08-31;LeÛn;El Bierzo;92;Mujer;2848;39400.2
2024-08-31;LeÛn;El Bierzo;93;Mujer;2250;34213.75
2024-08-31;LeÛn;El Bierzo;95;Hombre;513;9330.51
2024-08-31;LeÛn;El Bierzo;95;Mujer;1199;15575.94
2024-08-31;LeÛn;El Bierzo;96;Hombre;420;5448.07
2024-08-31;LeÛn;El Bierzo;96;Mujer;952;12539.47
2024-08-31;LeÛn;El Bierzo;98;Hombre;117;2998.91
2024-08-31;LeÛn;El Bierzo;99;Mujer;280;4099.81
