fecha;provincia;Sexo;edad;personas_vacunadas_campaña_2025_acumulado;porcentaje_residentes_campaña_2025;sigla
2025-11-16;Zamora;Mujer;30-39;149;1.95026178;ZA
2025-11-16;Zamora;Mujer;40-49;260;2.400738689;ZA
2025-11-16;Zamora;Mujer;80-89;4068;45.82629267;ZA
2025-11-09;Ávila;Hombre;0-4;1;0.040257649;AV
2025-11-09;Ávila;Hombre;13-19;21;0.381748773;AV
2025-11-09;Ávila;Hombre;20-29;48;0.638977636;AV
2025-11-09;Ávila;Hombre;50-59;439;3.425940378;AV
2025-11-09;Ávila;Hombre;>89;685;49.89075018;AV
2025-11-09;Ávila;Mujer;0-4;0;0.0;AV
2025-11-09;Ávila;Mujer;13-19;18;0.356647513;AV
2025-11-09;Ávila;Mujer;20-29;63;0.900900901;AV
2025-11-09;Ávila;Mujer;50-59;516;4.153920464;AV
2025-11-09;Ávila;Mujer;60-69;1283;11.1274935;AV
2025-11-09;Ávila;Hombre;30-39;100;1.196172249;AV
2025-11-09;Ávila;Hombre;70-79;2587;30.72446556;AV
2025-11-09;Ávila;Mujer;05-12;4;0.08097166;AV
2025-11-09;Ávila;Mujer;70-79;2251;26.58242796;AV
2025-11-09;Ávila;Mujer;80-89;2350;36.81077694;AV
2025-11-09;Ávila;Hombre;05-12;3;0.055710306;AV
2025-11-09;Ávila;Hombre;40-49;185;1.604370826;AV
2025-11-09;Ávila;Hombre;60-69;1463;11.67597765;AV
2025-11-09;Ávila;Hombre;80-89;1910;40.76840982;AV
2025-11-09;Ávila;Mujer;30-39;141;1.766917293;AV
2025-11-09;Ávila;Mujer;40-49;248;2.253930746;AV
2025-11-09;Ávila;Mujer;>89;1234;44.16607015;AV
2025-11-09;Burgos;Hombre;05-12;9;0.071292776;BU
2025-11-09;Burgos;Hombre;30-39;141;0.717301725;BU
2025-11-09;Burgos;Hombre;50-59;898;3.121632426;BU
2025-11-09;Burgos;Hombre;>89;1312;56.96917065;BU
2025-11-09;Burgos;Mujer;13-19;28;0.235511818;BU
2025-11-09;Burgos;Hombre;13-19;35;0.276330333;BU
2025-11-09;Burgos;Hombre;20-29;79;0.449144352;BU
2025-11-09;Burgos;Hombre;80-89;4403;48.68421053;BU
2025-11-09;Burgos;Mujer;0-4;3;0.054724553;BU
2025-11-09;Burgos;Mujer;05-12;6;0.050382064;BU
2025-11-09;Burgos;Mujer;30-39;280;1.523809524;BU
2025-11-09;Burgos;Mujer;40-49;537;2.077690939;BU
2025-11-09;Burgos;Mujer;50-59;1039;3.711111905;BU
2025-11-09;Burgos;Mujer;60-69;2558;10.16773988;BU
2025-11-09;Burgos;Mujer;70-79;4869;25.84257736;BU
2025-11-09;Burgos;Mujer;80-89;5550;42.99659126;BU
2025-11-09;Burgos;Mujer;>89;3219;56.49350649;BU
2025-11-09;Burgos;Hombre;0-4;3;0.051590714;BU
2025-11-09;Burgos;Hombre;40-49;376;1.388734995;BU
2025-11-09;Burgos;Hombre;60-69;2999;11.52840778;BU
2025-11-09;Burgos;Hombre;70-79;5785;31.66392994;BU
2025-11-09;Burgos;Mujer;20-29;145;0.916967052;BU
2025-11-09;Castilla y León;Hombre;70-79;39713;25.9943961;Castilla y LE
2025-11-09;Castilla y León;Hombre;80-89;30592;40.10933262;Castilla y LE
2025-11-09;Castilla y León;Hombre;>89;10110;52.61982179;Castilla y LE
2025-11-09;Castilla y León;Mujer;0-4;18;0.052680288;Castilla y LE
2025-11-09;Castilla y León;Mujer;05-12;50;0.084079233;Castilla y LE
2025-11-09;Castilla y León;Mujer;20-29;1078;0.761607209;Castilla y LE
2025-11-09;Castilla y León;Mujer;30-39;2343;1.448860031;Castilla y LE
2025-11-09;Castilla y León;Mujer;40-49;4006;1.992453657;Castilla y LE
2025-11-09;Castilla y León;Mujer;80-89;38804;42.58069672;Castilla y LE
2025-11-09;Castilla y León;Hombre;30-39;1220;1.957134232;Castilla y LE
2025-11-09;Castilla y León;Mujer;13-19;256;0.354739423;Castilla y LE
2025-11-09;Castilla y León;Mujer;50-59;7684;3.785461576;Castilla y LE
2025-11-09;Castilla y León;Mujer;>89;21217;53.74208059;Castilla y LE
2025-11-09;Castilla y León;Hombre;0-4;20;0.050026485;Castilla y LE
2025-11-09;Castilla y León;Hombre;05-12;77;0.068357372;Castilla y LE
2025-11-09;Castilla y León;Hombre;13-19;291;0.341604465;Castilla y LE
2025-11-09;Castilla y León;Hombre;20-29;602;1.011941873;Castilla y LE
2025-11-09;Castilla y León;Hombre;40-49;2926;2.32884612;Castilla y LE
2025-11-09;Castilla y León;Hombre;50-59;6740;4.035331523;Castilla y LE
2025-11-09;Castilla y León;Hombre;60-69;22033;10.81480891;Castilla y LE
2025-11-09;Castilla y León;Mujer;60-69;19075;11.64763922;Castilla y LE
2025-11-09;Castilla y León;Mujer;70-79;35159;28.98070877;Castilla y LE
2025-11-09;León;Hombre;0-4;2;0.032733224;LE
2025-11-09;León;Hombre;20-29;65;0.336264873;LE
2025-11-09;León;Hombre;40-49;411;1.277746689;LE
2025-11-09;León;Hombre;50-59;981;2.75167597;LE
2025-11-09;León;Hombre;70-79;6327;26.75716823;LE
2025-11-09;León;Mujer;13-19;28;0.220507166;LE
2025-11-09;León;Mujer;20-29;125;0.697934115;LE
2025-11-09;León;Mujer;60-69;2947;8.317575005;LE
2025-11-09;León;Mujer;70-79;5760;21.32464551;LE
2025-11-09;León;Mujer;>89;4117;47.34360626;LE
2025-11-09;León;Hombre;05-12;12;0.091568104;LE
2025-11-09;León;Hombre;13-19;28;0.21192855;LE
2025-11-09;León;Hombre;30-39;161;0.708252683;LE
2025-11-09;León;Hombre;80-89;5150;39.22315308;LE
2025-11-09;León;Mujer;30-39;327;1.515572859;LE
2025-11-09;León;Mujer;50-59;1094;3.020013803;LE
2025-11-09;León;Hombre;60-69;3589;10.26543104;LE
2025-11-09;León;Hombre;>89;1969;52.07617033;LE
2025-11-09;León;Mujer;0-4;5;0.088746894;LE
2025-11-09;León;Mujer;05-12;8;0.0655147;LE
2025-11-09;León;Mujer;40-49;570;1.764869802;LE
2025-11-09;León;Mujer;80-89;7000;34.50315457;LE
2025-11-09;Palencia;Hombre;0-4;0;0.0;PA
2025-11-09;Palencia;Hombre;30-39;54;0.636417207;PA
2025-11-09;Palencia;Hombre;60-69;1287;10.00777605;PA
2025-11-09;Palencia;Hombre;70-79;2738;31.91886221;PA
2025-11-09;Palencia;Hombre;>89;592;55.06976744;PA
2025-11-09;Palencia;Hombre;13-19;18;0.373599004;PA
2025-11-09;Palencia;Hombre;20-29;28;0.399030925;PA
2025-11-09;Palencia;Hombre;40-49;133;1.17294294;PA
2025-11-09;Palencia;Mujer;13-19;10;0.21872266;PA
2025-11-09;Palencia;Mujer;30-39;120;1.533154465;PA
2025-11-09;Palencia;Mujer;50-59;417;3.415792923;PA
2025-11-09;Palencia;Mujer;60-69;1068;8.46544071;PA
2025-11-09;Palencia;Mujer;70-79;2234;24.69599823;PA
2025-11-09;Palencia;Mujer;>89;1456;51.44876325;PA
2025-11-09;Palencia;Hombre;05-12;0;0.0;PA
2025-11-09;Palencia;Hombre;50-59;378;2.985546165;PA
2025-11-09;Palencia;Hombre;80-89;1822;45.19970231;PA
2025-11-09;Palencia;Mujer;0-4;0;0.0;PA
2025-11-09;Palencia;Mujer;05-12;2;0.042354934;PA
2025-11-09;Palencia;Mujer;20-29;48;0.727603456;PA
2025-11-09;Palencia;Mujer;40-49;220;2.010417619;PA
2025-11-09;Palencia;Mujer;80-89;2324;37.87483703;PA
2025-11-09;Salamanca;Hombre;13-19;36;0.338155176;SA
2025-11-09;Salamanca;Hombre;30-39;182;1.084624553;SA
2025-11-09;Salamanca;Hombre;40-49;401;1.807120324;SA
2025-11-09;Salamanca;Hombre;70-79;4925;29.64188986;SA
2025-11-09;Salamanca;Hombre;>89;1656;57.06409373;SA
2025-11-09;Salamanca;Mujer;20-29;161;1.070336391;SA
2025-11-09;Salamanca;Mujer;30-39;366;2.212951206;SA
2025-11-09;Salamanca;Mujer;80-89;5529;38.16788623;SA
2025-11-09;Salamanca;Hombre;60-69;2570;10.78925273;SA
2025-11-09;Salamanca;Mujer;0-4;4;0.089206066;SA
2025-11-09;Salamanca;Mujer;05-12;4;0.041554124;SA
2025-11-09;Salamanca;Mujer;60-69;2222;9.140647497;SA
2025-11-09;Salamanca;Mujer;70-79;4579;23.90498564;SA
2025-11-09;Salamanca;Hombre;0-4;4;0.083160083;SA
2025-11-09;Salamanca;Hombre;05-12;13;0.129198966;SA
2025-11-09;Salamanca;Hombre;20-29;71;0.455595483;SA
2025-11-09;Salamanca;Hombre;50-59;861;3.405585001;SA
2025-11-09;Salamanca;Hombre;80-89;4284;42.82715185;SA
2025-11-09;Salamanca;Mujer;13-19;31;0.307417691;SA
2025-11-09;Salamanca;Mujer;40-49;540;2.403204272;SA
2025-11-09;Salamanca;Mujer;50-59;1018;3.830091426;SA
2025-11-09;Salamanca;Mujer;>89;3533;58.07034845;SA
2025-11-09;Segovia;Hombre;13-19;30;0.536097212;SE
2025-11-09;Segovia;Hombre;20-29;54;0.658295745;SE
2025-11-09;Segovia;Hombre;50-59;544;4.205968764;SE
2025-11-09;Segovia;Hombre;60-69;1695;14.91421029;SE
2025-11-09;Segovia;Hombre;70-79;2676;38.36009174;SE
2025-11-09;Segovia;Hombre;80-89;1986;53.43018563;SE
2025-11-09;Segovia;Mujer;0-4;0;0.0;SE
2025-11-09;Segovia;Mujer;13-19;20;0.380155864;SE
2025-11-09;Segovia;Mujer;20-29;98;1.295782097;SE
2025-11-09;Segovia;Mujer;>89;1619;66.81799422;SE
2025-11-09;Segovia;Hombre;40-49;229;1.966340374;SE
2025-11-09;Segovia;Mujer;60-69;1558;14.81270203;SE
2025-11-09;Segovia;Mujer;70-79;2341;32.70466611;SE
2025-11-09;Segovia;Hombre;0-4;0;0.0;SE
2025-11-09;Segovia;Hombre;05-12;8;0.144326177;SE
2025-11-09;Segovia;Hombre;30-39;100;1.136363636;SE
2025-11-09;Segovia;Hombre;>89;753;70.97078228;SE
2025-11-09;Segovia;Mujer;05-12;8;0.152584398;SE
2025-11-09;Segovia;Mujer;30-39;190;2.317638448;SE
2025-11-09;Segovia;Mujer;40-49;342;3.037839758;SE
2025-11-09;Segovia;Mujer;50-59;708;5.681726988;SE
2025-11-09;Segovia;Mujer;80-89;2720;49.24859678;SE
2025-11-09;Soria;Hombre;0-4;1;0.06377551;SO
2025-11-09;Soria;Hombre;05-12;0;0.0;SO
2025-11-09;Soria;Hombre;30-39;33;0.654761905;SO
2025-11-09;Soria;Hombre;40-49;102;1.560110125;SO
2025-11-09;Soria;Hombre;60-69;950;14.37651332;SO
2025-11-09;Soria;Hombre;80-89;1415;54.7812621;SO
2025-11-09;Soria;Mujer;0-4;0;0.0;SO
2025-11-09;Soria;Mujer;05-12;0;0.0;SO
2025-11-09;Soria;Mujer;13-19;7;0.249910746;SO
2025-11-09;Soria;Mujer;40-49;142;2.341688654;SO
2025-11-09;Soria;Hombre;70-79;1592;36.00180914;SO
2025-11-09;Soria;Mujer;30-39;88;1.884368308;SO
2025-11-09;Soria;Mujer;80-89;1763;49.78819543;SO
2025-11-09;Soria;Mujer;>89;1145;66.37681159;SO
2025-11-09;Soria;Hombre;13-19;4;0.131535679;SO
2025-11-09;Soria;Hombre;20-29;20;0.432245515;SO
2025-11-09;Soria;Hombre;50-59;279;3.813559322;SO
2025-11-09;Soria;Hombre;>89;588;65.99326599;SO
2025-11-09;Soria;Mujer;20-29;38;0.903686088;SO
2025-11-09;Soria;Mujer;50-59;322;4.800954227;SO
2025-11-09;Soria;Mujer;60-69;707;11.86639812;SO
2025-11-09;Soria;Mujer;70-79;1339;30.70396698;SO
2025-11-09;Valladolid;Hombre;13-19;115;0.605008418;VA
2025-11-09;Valladolid;Hombre;30-39;365;1.355969983;VA
2025-11-09;Valladolid;Hombre;70-79;9797;38.00527582;VA
2025-11-09;Valladolid;Hombre;>89;1420;52.12922173;VA
2025-11-09;Valladolid;Mujer;05-12;14;0.079563537;VA
2025-11-09;Valladolid;Mujer;13-19;104;0.586245772;VA
2025-11-09;Valladolid;Mujer;50-59;2097;4.915496589;VA
2025-11-09;Valladolid;Mujer;60-69;5507;14.7676383;VA
2025-11-09;Valladolid;Hombre;05-12;28;0.150561919;VA
2025-11-09;Valladolid;Hombre;20-29;188;0.764041291;VA
2025-11-09;Valladolid;Mujer;0-4;5;0.062104086;VA
2025-11-09;Valladolid;Mujer;20-29;330;1.39275766;VA
2025-11-09;Valladolid;Mujer;30-39;694;2.62371933;VA
2025-11-09;Valladolid;Mujer;70-79;8997;29.77364485;VA
2025-11-09;Valladolid;Mujer;80-89;7782;42.19487068;VA
2025-11-09;Valladolid;Hombre;0-4;9;0.107449857;VA
2025-11-09;Valladolid;Hombre;40-49;905;2.204252624;VA
2025-11-09;Valladolid;Hombre;50-59;1951;4.686299001;VA
2025-11-09;Valladolid;Hombre;60-69;5879;17.24299751;VA
2025-11-09;Valladolid;Hombre;80-89;6620;51.95009025;VA
2025-11-09;Valladolid;Mujer;40-49;1180;2.880718715;VA
2025-11-09;Valladolid;Mujer;>89;2757;42.57915058;VA
2025-11-09;Zamora;Hombre;40-49;167;1.459407498;ZA
2025-11-09;Zamora;Hombre;50-59;394;2.999390987;ZA
2025-11-09;Zamora;Mujer;30-39;128;1.67539267;ZA
2025-11-09;Zamora;Mujer;50-59;455;3.579295154;ZA
2025-11-09;Zamora;Mujer;60-69;1158;8.943466172;ZA
2025-11-09;Zamora;Mujer;70-79;2698;25.33809166;ZA
2025-11-09;Zamora;Hombre;0-4;0;0.0;ZA
2025-11-09;Zamora;Hombre;13-19;3;0.066533599;ZA
2025-11-09;Zamora;Hombre;20-29;35;0.499643112;ZA
2025-11-09;Zamora;Hombre;70-79;3168;31.61992215;ZA
2025-11-09;Zamora;Hombre;80-89;2939;47.74979691;ZA
2025-11-09;Zamora;Hombre;>89;1126;61.06290672;ZA
2025-11-09;Zamora;Mujer;13-19;8;0.187661271;ZA
2025-11-09;Zamora;Mujer;20-29;47;0.730040385;ZA
2025-11-09;Zamora;Mujer;>89;2120;59.48372615;ZA
2025-11-09;Zamora;Hombre;05-12;4;0.091033227;ZA
2025-11-09;Zamora;Hombre;30-39;69;0.838090611;ZA
2025-11-09;Zamora;Hombre;60-69;1523;11.1395553;ZA
2025-11-09;Zamora;Mujer;0-4;0;0.0;ZA
2025-11-09;Zamora;Mujer;05-12;4;0.099850225;ZA
2025-11-09;Zamora;Mujer;40-49;219;2.022160665;ZA
2025-11-09;Zamora;Mujer;80-89;3722;41.92857948;ZA
2025-11-02;Ávila;Hombre;05-12;3;0.055710306;AV
2025-11-02;Ávila;Hombre;20-29;36;0.479233227;AV
2025-11-02;Ávila;Hombre;30-39;82;0.980861244;AV
2025-11-02;Ávila;Hombre;40-49;132;1.144740265;AV
2025-11-02;Ávila;Hombre;50-59;296;2.309973467;AV
2025-11-02;Ávila;Hombre;70-79;1961;23.28978622;AV
2025-11-02;Ávila;Mujer;0-4;0;0.0;AV
2025-11-02;Ávila;Mujer;50-59;374;3.010787313;AV
2025-11-02;Ávila;Mujer;>89;834;29.84967788;AV
2025-11-02;Ávila;Hombre;>89;489;35.61544064;AV
2025-11-02;Ávila;Mujer;05-12;2;0.04048583;AV
2025-11-02;Ávila;Mujer;13-19;11;0.217951258;AV
2025-11-02;Ávila;Mujer;20-29;41;0.586300586;AV
2025-11-02;Ávila;Mujer;70-79;1711;20.20547945;AV
2025-11-02;Ávila;Hombre;0-4;0;0.0;AV
2025-11-02;Ávila;Hombre;13-19;16;0.290856208;AV
2025-11-02;Ávila;Hombre;60-69;1080;8.619313647;AV
2025-11-02;Ávila;Hombre;80-89;1452;30.99252935;AV
2025-11-02;Ávila;Mujer;30-39;101;1.26566416;AV
2025-11-02;Ávila;Mujer;40-49;178;1.617740616;AV
2025-11-02;Ávila;Mujer;60-69;936;8.117953166;AV
2025-11-02;Ávila;Mujer;80-89;1765;27.64724311;AV
2025-11-02;Burgos;Hombre;0-4;3;0.051590714;BU
2025-11-02;Burgos;Hombre;30-39;109;0.554509844;BU
2025-11-02;Burgos;Hombre;40-49;298;1.100646353;BU
2025-11-02;Burgos;Hombre;60-69;2288;8.795264089;BU
2025-11-02;Burgos;Mujer;30-39;245;1.333333333;BU
2025-11-02;Burgos;Hombre;13-19;25;0.197378809;BU
2025-11-02;Burgos;Hombre;20-29;58;0.329751549;BU
2025-11-02;Burgos;Hombre;50-59;696;2.41943894;BU
2025-11-02;Burgos;Mujer;0-4;3;0.054724553;BU
2025-11-02;Burgos;Mujer;20-29;121;0.765193195;BU
2025-11-02;Burgos;Mujer;40-49;419;1.621140602;BU
2025-11-02;Burgos;Mujer;60-69;1938;7.703315049;BU
2025-11-02;Burgos;Mujer;70-79;3739;19.84501884;BU
2025-11-02;Burgos;Mujer;80-89;4440;34.39727301;BU
2025-11-02;Burgos;Hombre;05-12;9;0.071292776;BU
2025-11-02;Burgos;Hombre;70-79;4463;24.42802408;BU
2025-11-02;Burgos;Hombre;80-89;3542;39.16408669;BU
2025-11-02;Burgos;Hombre;>89;1110;48.19800261;BU
2025-11-02;Burgos;Mujer;05-12;5;0.041985053;BU
2025-11-02;Burgos;Mujer;13-19;22;0.185045;BU
2025-11-02;Burgos;Mujer;50-59;834;2.978890595;BU
2025-11-02;Burgos;Mujer;>89;2627;46.1038961;BU
2025-11-02;Castilla y León;Hombre;13-19;219;0.266290095;Castilla y LE
2025-11-02;Castilla y León;Hombre;>89;8025;40.6587406;Castilla y LE
2025-11-02;Castilla y León;Mujer;30-39;1882;1.149999386;Castilla y LE
2025-11-02;Castilla y León;Mujer;50-59;5911;2.891376113;Castilla y LE
2025-11-02;Castilla y León;Mujer;60-69;14338;8.752719053;Castilla y LE
2025-11-02;Castilla y León;Mujer;80-89;30579;33.69437597;Castilla y LE
2025-11-02;Castilla y León;Mujer;>89;16405;41.88829559;Castilla y LE
2025-11-02;Castilla y León;Hombre;0-4;16;0.044141016;Castilla y LE
2025-11-02;Castilla y León;Hombre;20-29;448;0.793247326;Castilla y LE
2025-11-02;Castilla y León;Hombre;50-59;5117;3.101509696;Castilla y LE
2025-11-02;Castilla y León;Hombre;60-69;16581;8.123054865;Castilla y LE
2025-11-02;Castilla y León;Hombre;70-79;30608;19.864943;Castilla y LE
2025-11-02;Castilla y León;Mujer;0-4;16;0.044137538;Castilla y LE
2025-11-02;Castilla y León;Mujer;05-12;37;0.067528203;Castilla y LE
2025-11-02;Castilla y León;Mujer;13-19;199;0.271271323;Castilla y LE
2025-11-02;Castilla y León;Mujer;20-29;847;0.584532374;Castilla y LE
2025-11-02;Castilla y León;Mujer;70-79;26889;22.2388697;Castilla y LE
2025-11-02;Castilla y León;Hombre;05-12;65;0.050584456;Castilla y LE
2025-11-02;Castilla y León;Hombre;30-39;947;1.572247937;Castilla y LE
2025-11-02;Castilla y León;Hombre;40-49;2230;1.803428611;Castilla y LE
2025-11-02;Castilla y León;Hombre;80-89;24360;31.59981778;Castilla y LE
2025-11-02;Castilla y León;Mujer;40-49;3103;1.532057532;Castilla y LE
2025-11-02;León;Hombre;05-12;7;0.053414727;LE
2025-11-02;León;Hombre;20-29;49;0.253491981;LE
2025-11-02;León;Hombre;30-39;111;0.488298434;LE
2025-11-02;León;Hombre;50-59;718;2.013968753;LE
2025-11-02;León;Mujer;13-19;22;0.173255631;LE
2025-11-02;León;Mujer;20-29;97;0.541596873;LE
2025-11-02;León;Mujer;30-39;248;1.149425287;LE
2025-11-02;León;Mujer;40-49;430;1.331393009;LE
2025-11-02;León;Mujer;50-59;810;2.236024845;LE
2025-11-02;León;Mujer;80-89;5308;26.16324921;LE
2025-11-02;León;Hombre;40-49;291;0.904681962;LE
2025-11-02;León;Hombre;60-69;2644;7.562496425;LE
2025-11-02;León;Hombre;>89;1480;39.14308384;LE
2025-11-02;León;Mujer;0-4;5;0.088746894;LE
2025-11-02;León;Mujer;60-69;2200;6.209251785;LE
2025-11-02;León;Mujer;70-79;4392;16.26004221;LE
2025-11-02;León;Mujer;>89;3065;35.24609016;LE
2025-11-02;León;Hombre;0-4;2;0.032733224;LE
2025-11-02;León;Hombre;13-19;16;0.121102028;LE
2025-11-02;León;Hombre;70-79;4867;20.58276241;LE
2025-11-02;León;Hombre;80-89;3947;30.06092917;LE
2025-11-02;León;Mujer;05-12;7;0.057325362;LE
2025-11-02;Palencia;Hombre;13-19;13;0.269821503;PA
2025-11-02;Palencia;Hombre;20-29;15;0.213766567;PA
2025-11-02;Palencia;Hombre;60-69;964;7.496111975;PA
2025-11-02;Palencia;Hombre;80-89;1436;35.62391466;PA
2025-11-02;Palencia;Mujer;05-12;2;0.042354934;PA
2025-11-02;Palencia;Mujer;13-19;9;0.196850394;PA
2025-11-02;Palencia;Mujer;30-39;92;1.175418423;PA
2025-11-02;Palencia;Mujer;50-59;318;2.604849279;PA
2025-11-02;Palencia;Mujer;70-79;1732;19.14658413;PA
2025-11-02;Palencia;Mujer;>89;969;34.24028269;PA
2025-11-02;Palencia;Hombre;0-4;0;0.0;PA
2025-11-02;Palencia;Hombre;40-49;106;0.934826704;PA
2025-11-02;Palencia;Hombre;50-59;275;2.172024327;PA
2025-11-02;Palencia;Hombre;70-79;2186;25.48379576;PA
2025-11-02;Palencia;Mujer;0-4;0;0.0;PA
2025-11-02;Palencia;Mujer;20-29;38;0.576019403;PA
2025-11-02;Palencia;Mujer;40-49;162;1.480398428;PA
2025-11-02;Palencia;Mujer;80-89;1757;28.63428944;PA
2025-11-02;Palencia;Hombre;05-12;0;0.0;PA
2025-11-02;Palencia;Hombre;30-39;42;0.494991161;PA
2025-11-02;Palencia;Hombre;>89;440;40.93023256;PA
2025-11-02;Palencia;Mujer;60-69;807;6.396639188;PA
2025-11-02;Salamanca;Hombre;05-12;8;0.079507056;SA
2025-11-02;Salamanca;Hombre;20-29;54;0.34650924;SA
2025-11-02;Salamanca;Hombre;40-49;304;1.36998648;SA
2025-11-02;Salamanca;Hombre;80-89;3289;32.88013596;SA
2025-11-02;Salamanca;Mujer;05-12;1;0.010388531;SA
2025-11-02;Salamanca;Mujer;13-19;24;0.238000793;SA
2025-11-02;Salamanca;Mujer;40-49;433;1.927013796;SA
2025-11-02;Salamanca;Mujer;80-89;4158;28.70357587;SA
2025-11-02;Salamanca;Hombre;0-4;2;0.041580042;SA
2025-11-02;Salamanca;Hombre;13-19;31;0.291189179;SA
2025-11-02;Salamanca;Hombre;30-39;144;0.858164482;SA
2025-11-02;Salamanca;Hombre;70-79;3703;22.28708998;SA
2025-11-02;Salamanca;Hombre;>89;1207;41.59200551;SA
2025-11-02;Salamanca;Mujer;0-4;2;0.044603033;SA
2025-11-02;Salamanca;Mujer;20-29;122;0.811062359;SA
2025-11-02;Salamanca;Mujer;30-39;296;1.789709172;SA
2025-11-02;Salamanca;Hombre;50-59;636;2.515623764;SA
2025-11-02;Salamanca;Hombre;60-69;1959;8.22418136;SA
2025-11-02;Salamanca;Mujer;50-59;761;2.863162647;SA
2025-11-02;Salamanca;Mujer;60-69;1663;6.841087663;SA
2025-11-02;Salamanca;Mujer;70-79;3420;17.85434612;SA
2025-11-02;Salamanca;Mujer;>89;2503;41.14069691;SA
2025-11-02;Segovia;Hombre;05-12;8;0.144326177;SE
2025-11-02;Segovia;Hombre;30-39;78;0.886363636;SE
2025-11-02;Segovia;Hombre;60-69;1254;11.03387593;SE
2025-11-02;Segovia;Mujer;20-29;83;1.097448103;SE
2025-11-02;Segovia;Mujer;60-69;1142;10.85757749;SE
2025-11-02;Segovia;Mujer;70-79;1747;24.40625873;SE
2025-11-02;Segovia;Mujer;80-89;2244;40.63009234;SE
2025-11-02;Segovia;Mujer;>89;1432;59.1002889;SE
2025-11-02;Segovia;Hombre;0-4;0;0.0;SE
2025-11-02;Segovia;Hombre;20-29;41;0.49981714;SE
2025-11-02;Segovia;Hombre;40-49;175;1.502661858;SE
2025-11-02;Segovia;Hombre;80-89;1629;43.82566586;SE
2025-11-02;Segovia;Hombre;>89;669;63.0537229;SE
2025-11-02;Segovia;Mujer;0-4;0;0.0;SE
2025-11-02;Segovia;Mujer;05-12;8;0.152584398;SE
2025-11-02;Segovia;Mujer;30-39;159;1.939497438;SE
2025-11-02;Segovia;Hombre;13-19;22;0.393137956;SE
2025-11-02;Segovia;Hombre;50-59;402;3.108087212;SE
2025-11-02;Segovia;Hombre;70-79;2030;29.09977064;SE
2025-11-02;Segovia;Mujer;13-19;16;0.304124691;SE
2025-11-02;Segovia;Mujer;40-49;280;2.48712027;SE
2025-11-02;Segovia;Mujer;50-59;534;4.285370356;SE
2025-11-02;Soria;Hombre;0-4;1;0.06377551;SO
2025-11-02;Soria;Hombre;13-19;4;0.131535679;SO
2025-11-02;Soria;Hombre;20-29;18;0.389020964;SO
2025-11-02;Soria;Hombre;50-59;228;3.11645708;SO
2025-11-02;Soria;Hombre;60-69;716;10.83535109;SO
2025-11-02;Soria;Hombre;80-89;1214;46.99961285;SO
2025-11-02;Soria;Mujer;13-19;7;0.249910746;SO
2025-11-02;Soria;Mujer;60-69;544;9.130580732;SO
2025-11-02;Soria;Mujer;70-79;1060;24.30635175;SO
2025-11-02;Soria;Mujer;80-89;1505;42.50211805;SO
2025-11-02;Soria;Mujer;>89;1054;61.10144928;SO
2025-11-02;Soria;Hombre;05-12;0;0.0;SO
2025-11-02;Soria;Hombre;70-79;1281;28.9687924;SO
2025-11-02;Soria;Hombre;>89;532;59.70819304;SO
2025-11-02;Soria;Mujer;0-4;0;0.0;SO
2025-11-02;Soria;Mujer;05-12;0;0.0;SO
2025-11-02;Soria;Mujer;50-59;273;4.070374236;SO
2025-11-02;Soria;Hombre;30-39;24;0.476190476;SO
2025-11-02;Soria;Hombre;40-49;79;1.208320587;SO
2025-11-02;Soria;Mujer;20-29;28;0.66587396;SO
2025-11-02;Soria;Mujer;30-39;69;1.47751606;SO
2025-11-02;Soria;Mujer;40-49;113;1.863456464;SO
2025-11-02;Valladolid;Hombre;20-29;135;0.548646672;VA
2025-11-02;Valladolid;Hombre;40-49;697;1.697639867;VA
2025-11-02;Valladolid;Hombre;50-59;1524;3.660645657;VA
2025-11-02;Valladolid;Hombre;70-79;7504;29.11009388;VA
2025-11-02;Valladolid;Mujer;0-4;5;0.062104086;VA
2025-11-02;Valladolid;Mujer;20-29;259;1.093103739;VA
2025-11-02;Valladolid;Mujer;60-69;4137;11.09382961;VA
2025-11-02;Valladolid;Mujer;70-79;6837;22.6255874;VA
2025-11-02;Valladolid;Hombre;30-39;282;1.047626124;VA
2025-11-02;Valladolid;Hombre;60-69;4399;12.90218507;VA
2025-11-02;Valladolid;Hombre;>89;1091;40.05139501;VA
2025-11-02;Valladolid;Mujer;05-12;11;0.062514208;VA
2025-11-02;Valladolid;Mujer;13-19;82;0.462232244;VA
2025-11-02;Valladolid;Mujer;30-39;560;2.117122226;VA
2025-11-02;Valladolid;Mujer;50-59;1607;3.766906542;VA
2025-11-02;Valladolid;Mujer;80-89;6127;33.22127637;VA
2025-11-02;Valladolid;Hombre;0-4;8;0.095510984;VA
2025-11-02;Valladolid;Hombre;05-12;27;0.145184707;VA
2025-11-02;Valladolid;Hombre;13-19;89;0.468223906;VA
2025-11-02;Valladolid;Hombre;80-89;5300;41.59146198;VA
2025-11-02;Valladolid;Mujer;40-49;903;2.204482203;VA
2025-11-02;Valladolid;Mujer;>89;1947;30.06949807;VA
2025-11-02;Zamora;Hombre;30-39;62;0.753066926;ZA
2025-11-02;Zamora;Hombre;50-59;325;2.474116931;ZA
2025-11-02;Zamora;Hombre;80-89;2483;40.34118603;ZA
2025-11-02;Zamora;Mujer;13-19;5;0.117288295;ZA
